id;anzahl_sitze;erstzulassung;farbe;feinstaubplakette;getriebe;hubraum;karosserieform;km;kraftstoff;leistung_ps;marke;modell;preis;schadstoffklasse;tueren
ford-fiesta-75ps-5-tuerig-connection-klima-benzin-grau-8c9c2a91-ee53-4e65-9846-3bd4606f96f4;5.0;2008.0;Grau;4 (Grün);Schaltgetriebe;1242.0;Kleinwagen;128400.0;Super 95;75.0;Ford;Fiesta;1950.0;Euro 4;4.0
skoda-fabia-combi-elegance-1-4-16-v-tuev-neu-benzin-blau-5c3dffa2-be50-45f8-9258-4974b7d22661;5.0;2003.0;Blau;Keine;Schaltgetriebe;1390.0;Kombi;150000.0;Super 95;75.0;Skoda;Fabia;1980.0;Euro 4;4.0
opel-meriva-1-4-twinport-cosmo-benzin-schwarz-4fbd9746-aa1f-4552-866f-9674ff175310;5.0;2004.0;Schwarz;Keine;Schaltgetriebe;1364.0;Van/Kleinbus;123000.0;Super 95;90.0;Opel;Meriva;1988.0;Euro 4;4.0
peugeot-107-automatik-klima-50-kw-68-ps-automatik-benzin-grau-709d4623-621e-4b81-becb-5364b381fe96;0.0;2009.0;Grau;4 (Grün);Automatik;998.0;Kleinwagen;145648.0;Super 95;68.0;Peugeot;107;1990.0;Euro 4;2.0
opel-vectra-selection-1-8-ltr-92-kw-perf-sitze-benzin-rot-6dcd8eb5-e0f0-446e-aebd-4557ad7d8002;5.0;2001.0;Rot;4 (Grün);Schaltgetriebe;1796.0;Limousine;226522.0;Super 95 / Normal/Benzin 91;125.0;Opel;Vectra;1990.0;Keine;4.0
opel-astra-1-7-dth-cdti-vendu-dans-l-etat-airco-diesel-gold-b4d86657-8e05-49cd-a9b1-8adbd490a10b;5.0;2005.0;Gold;Keine;Schaltgetriebe;1686.0;Limousine;181248.0;Diesel;101.0;Opel;Astra;1990.0;Euro 4;5.0
bmw-316-i-m-sporstsitze-klima-alu-wr-2-hd-benzin-schwarz-999453b8-a978-4028-8218-ec7a20df45c1;5.0;2002.0;Schwarz;4 (Grün);Schaltgetriebe;1796.0;Limousine;170000.0;Super 95;116.0;BMW;316;1990.0;Euro 4;4.0
peugeot-407-sw-premium-automatik-xenon-pdc-panorama-diesel-schwarz-89f03f30-c2a4-4ed0-94e6-a37cf27d2ff8;5.0;2007.0;Schwarz;4 (Grün);Automatik;2720.0;Kombi;350000.0;Diesel (Rußpartikelfilter);204.0;Peugeot;407;1990.0;Euro 4;4.0
renault-r-5-hu-au-02-2021-155000km-gsd-benzin-weiss-7bd93256-da2b-4862-a3d4-2b55b876c33a;0.0;1995.0;Weiß;4 (Grün);Schaltgetriebe;;Kleinwagen;155000.0;Benzin;;Renault;R 5;1990.0;Euro 2;2.0
kia-cee-d-sportswagon-1-6-turbo-crdi-vgt-ex-diesel-blau-dbe3b8a6-26d1-e730-e053-0100007fd4b1;5.0;2007.0;Blau;Keine;Schaltgetriebe;1582.0;Kombi;270000.0;Diesel;90.0;Kia;cee'd Sportswagon;1999.0;Euro 4;5.0
volkswagen-passat-variant-2-5-tdi-v6-highline-navi-xenon-tempomat-leder-ahk-diesel-schwarz-dae26189-cd63-44f4-96b5-9f8bec63b7dc;5.0;2004.0;Schwarz;4 (Grün);Schaltgetriebe;2496.0;Kombi;246000.0;Diesel (Rußpartikelfilter);163.0;Volkswagen;Passat Variant;1999.0;Euro 4;5.0
bmw-318-i-lim-e46-glassschiebedach-klimaauto-zv-fb-benzin-schwarz-82171b36-884b-4d5d-a4d5-504202bc7bd2;5.0;2001.0;Schwarz;4 (Grün);Schaltgetriebe;1895.0;Limousine;301000.0;Super 95;118.0;BMW;318;1999.0;Euro 4;4.0
hyundai-i30-1-4-edition-plus-klima-el-fenster-tuev-benzin-schwarz-d885827d-ff94-4f4d-aa24-e8ccc2816580;5.0;2009.0;Schwarz;4 (Grün);Schaltgetriebe;1396.0;Limousine;166000.0;Benzin;109.0;Hyundai;i30;2000.0;Euro 4;5.0
volkswagen-polo-1-2-tuev-inspektion-neu-benzin-schwarz-b609753d-e456-442e-b223-b42ee94634ce;5.0;2005.0;Schwarz;4 (Grün);Schaltgetriebe;1198.0;Limousine;160000.0;Benzin;54.0;Volkswagen;Polo;2000.0;Euro 4;3.0
volkswagen-golf-iv-variant-ocean-1-4-1-hand-tuev-neu-benzin-weiss-7452ccc5-b161-42aa-b6f2-00e040976ff9;5.0;2003.0;Weiß;4 (Grün);Schaltgetriebe;1390.0;Kombi;258000.0;Super 95;75.0;Volkswagen;Golf;2100.0;Euro 4;4.0
peugeot-207-cc-1-6-hdi-sport-klima-sportsitze-alu-diesel-grau-0abc0aae-6413-410f-9405-4e62930aa804;4.0;2007.0;Grau;4 (Grün);Schaltgetriebe;1560.0;Cabrio;212500.0;Diesel (Rußpartikelfilter);109.0;Peugeot;207;2200.0;Euro 4;2.0
opel-meriva-1-6-benzin-klima-tuev-3-2022-zv-abs-benzin-silber-05f1ed0a-4e00-494b-9bc7-ba67b85a0975;5.0;2007.0;Silber;4 (Grün);Schaltgetriebe;1598.0;Kombi;176000.0;Super 95;105.0;Opel;Meriva;2222.0;Euro 4;5.0
hyundai-i20-1-2i-lounge-rechts-gestuurd-volant-a-droite-benzin-gruen-5d061b60-01ea-47df-9e4d-a67319dab9fa;5.0;2009.0;Grün;Keine;Schaltgetriebe;1248.0;Limousine;90000.0;Benzin;77.0;Hyundai;i20;2250.0;Euro 4;3.0
peugeot-307-1-6-hdi-avec-passage-ct-3490-diesel-grau-0d5ada67-9a3d-a46e-e053-e250040ab3bf;5.0;2006.0;Grau;Keine;Schaltgetriebe;1560.0;Kombi;239887.0;Diesel;90.0;Peugeot;307;2290.0;Keine;5.0
opel-vectra-c-caravan-elegance-klima-parkhilfe-alu-benzin-silber-a9becc25-5e4d-42c7-b1d4-f6547489cab8;5.0;2004.0;Silber;4 (Grün);Automatik;2198.0;Kombi;167156.0;Super 95;155.0;Opel;Vectra;2350.0;Euro 4;4.0
bmw-320-td-compact-klimaautomatik-pdc-diesel-silber-b19bd4d1-fc39-4ee2-9dc1-a70116344cd5;5.0;2004.0;Silber;4 (Grün);Schaltgetriebe;1995.0;Coupé;190000.0;Diesel;150.0;BMW;320;2450.0;Euro 4;2.0
volkswagen-golf-1-8i-syncro-gl-carpass-garantie-de-1an-benzin-weiss-436ae57b-4f90-4ed6-a276-1007f1c5d3fc;5.0;1996.0;Weiß;Keine;Automatik;1781.0;Limousine;100000.0;Benzin;90.0;Volkswagen;Golf;2450.0;Keine;5.0
volvo-c70-coupe-2-0-t-lpg-gas-aut-leder-shzg-17-zoll-premiu-autogas-lpg-schwarz-c514e706-5a50-4f18-970a-890db9165ce9;5.0;2001.0;Schwarz;4 (Grün);Automatik;1984.0;Coupé;193689.0;Flüssiggas/Autogas (LPG);163.0;Volvo;C70;2490.0;Euro 3;2.0
renault-clio-iii-expression-klima-neuer-tuev-5tuerig-benzin-rot-48b272de-ce9d-4d31-b4ae-25fdba81f9b6;0.0;2009.0;Rot;4 (Grün);Schaltgetriebe;1149.0;Kleinwagen;141000.0;Super 95 (Rußpartikelfilter);75.0;Renault;Clio;2490.0;Euro 4;5.0
audi-a6-3-0i-v6-30v-multitronic-vendu-dans-l-etat-benzin-schwarz-23b91e13-2fb1-4ab3-b111-52ff5f7e3ee9;5.0;2003.0;Schwarz;Keine;Automatik;2976.0;Kombi;204000.0;Benzin;220.0;Audi;A6;2490.0;Euro 4;5.0
opel-corsa-1-0i-60-000-kilometres-1er-proprietaire-benzin-silber-5261b8a6-4365-af6e-e053-0100007f412c;5.0;2004.0;Silber;Keine;Schaltgetriebe;973.0;Limousine;60000.0;Benzin;60.0;Opel;Corsa;2499.0;Euro 4;3.0
mercedes-benz-c-200-cdi-classic-140-000-kilometres-reel-1er-main-diesel-silber-cd1916a6-852e-f75c-e053-0100007faee1;5.0;2002.0;Silber;Keine;Schaltgetriebe;2148.0;Kombi;140000.0;Diesel;116.0;Mercedes-Benz;C 200;2499.0;Euro 3;5.0
peugeot-406-lpg-benzin-automatik-klima-leder-shz-tuev21-autogas-lpg-blau-a7322f91-2084-427e-ab64-6ca1ab48ef87;0.0;1998.0;Blau;Keine;Automatik;;Coupé;199000.0;Flüssiggas/Autogas (LPG);132.0;Peugeot;406;2499.0;Keine;2.0
ford-fiesta-1-3-klima-tuev-neu-gern-finanzierung-benzin-blau-d526285a-4d84-42e7-923d-039113b99820;5.0;2006.0;Blau;4 (Grün);Schaltgetriebe;1299.0;Kleinwagen;63000.0;Super 95;60.0;Ford;Fiesta;2499.0;Euro 4;3.0
toyota-corolla-verso-1-8-linea-sol-klimaauto-ahk-benzin-silber-c3a5bf1c-7b88-43b1-a3e5-574e9bd71258;5.0;2002.0;Silber;Keine;Schaltgetriebe;1794.0;Van/Kleinbus;200000.0;Super 95;135.0;Toyota;Corolla Verso;2499.0;Euro 3;4.0
renault-kangoo-tuev-elektr-fensterheber-rentnerfahrzeug-diesel-gelb-6afb5d54-9bcd-4b05-a539-8f315a47f4e9;2.0;1999.0;Gelb;Keine;Schaltgetriebe;1390.0;Transporter;122171.0;Diesel;64.0;Renault;Kangoo;2499.0;Euro 2;4.0
bmw-320-d-klimaauto-standheizung-diesel-silber-78c3c3f4-f632-4faf-bb25-73edd65bb11e;5.0;2001.0;Silber;Keine;Schaltgetriebe;1951.0;Limousine;200000.0;Diesel;136.0;BMW;320;2499.0;Keine;4.0
volkswagen-golf-plus-diesel-schwarz-449d8dff-563b-4d1d-ac24-26a26fb9761c;5.0;2007.0;Schwarz;Keine;Schaltgetriebe;1896.0;Kleinwagen;233000.0;Diesel;105.0;Volkswagen;Golf Plus;2500.0;Euro 4;5.0
mercedes-benz-clk-200-elegance-gsd-klima-tempomat-benzin-schwarz-04b1cfb1-8901-4582-af7f-19a5e9e00d30;4.0;1998.0;Schwarz;4 (Grün);Automatik;1998.0;Coupé;151061.0;Benzin;136.0;Mercedes-Benz;CLK 200;2590.0;Keine;2.0
renault-megane-ii-grandtour-1-6-exception-benzin-schwarz-3fe1db41-956b-4e34-9ca5-94e06619e419;5.0;2009.0;Schwarz;4 (Grün);Schaltgetriebe;1598.0;Kombi;210000.0;Super 95;111.0;Renault;Megane;2590.0;Euro 4;5.0
bmw-318-i-cabrio-m-sportoptik-klima-leder-sportsitze-benzin-blau-7360ef54-85a8-47f7-a177-aff0fc96e8eb;0.0;1997.0;Blau;4 (Grün);Schaltgetriebe;1796.0;Cabrio;218499.0;Super 95;116.0;BMW;318;2680.0;Euro 2;2.0
mercedes-benz-ml-270-cdi-vendu-dans-l-etat-rates-de-boite-diesel-gruen-3c00327d-2324-426b-910e-1f1e7f2ba382;5.0;2003.0;Grün;Keine;Automatik;2685.0;SUV/Geländewagen/Pickup;254000.0;Diesel;163.0;Mercedes-Benz;ML 270;2690.0;Euro 3;5.0
mitsubishi-carisma-1-8-gdi-automatik-elegance-benzin-silber-7d70ac3f-900e-4fce-a7ec-989ea51d5a39;5.0;2002.0;Silber;4 (Grün);Automatik;1834.0;Limousine;118500.0;Benzin;125.0;Mitsubishi;Carisma;2700.0;Keine;4.0
honda-civic-lim-5-1-4-i-s-benzin-blau-ca1c51c7-d911-4de0-98cd-9d8ce5cfbbba;5.0;2005.0;Blau;4 (Grün);Schaltgetriebe;1396.0;Limousine;125000.0;Super 95;90.0;Honda;Civic;2750.0;Euro 4;5.0
opel-corsa-1-2-edition-klima-benzin-grau-88c5fc6e-ca3c-4498-8c50-01913b5b5b37;5.0;2008.0;Grau;4 (Grün);Schaltgetriebe;1229.0;Limousine;109000.0;Super 95;80.0;Opel;Corsa;2750.0;Keine;5.0
toyota-yaris-cool-klimaanlage-pdc-hi-el-fensterheber-51-kw-benzin-blau-a46eb02a-a46a-4dc2-9e36-895736ed957c;5.0;2009.0;Blau;4 (Grün);Schaltgetriebe;998.0;Kleinwagen;115000.0;Super 95;69.0;Toyota;Yaris;2790.0;Euro 4;5.0
peugeot-206-cc-110-klimatronic-benzin-silber-a98e3122-0689-4741-84db-f0b6e0f94ffc;4.0;2004.0;Silber;4 (Grün);Schaltgetriebe;1587.0;Cabrio;125000.0;Super 95;109.0;Peugeot;206;2799.0;Euro 3;2.0
ford-fiesta-1-25-trend-klima-cd-winterpaket-benzin-violett-aa9b1714-02a7-4e57-9e0f-a82589bb4ea2;5.0;2009.0;Violett;4 (Grün);Schaltgetriebe;1242.0;Limousine;178220.0;Super 95;60.0;Ford;Fiesta;2850.0;Euro 4;3.0
renault-laguna-ii-emotion-nur-76-tkm-tuev-neu-benzin-gruen-63393ffb-a55f-4131-b86d-59bf0bdc931e;5.0;2003.0;Grün;4 (Grün);Schaltgetriebe;1783.0;Limousine;76000.0;Super 95;120.0;Renault;Laguna;2888.0;Euro 4;4.0
opel-zafira-b-design-edition-1-7-cdti-7sitze-diesel-rot-0b7839fb-a6a2-4ee1-8b97-9f5f7741ca97;7.0;2011.0;Rot;4 (Grün);Schaltgetriebe;1686.0;Van/Kleinbus;199899.0;Diesel (Rußpartikelfilter);125.0;Opel;Zafira;2890.0;Euro 5;5.0
volkswagen-touran-1-6-fsi-highline-navi-7-sitze-benzin-blau-93690f05-c554-47c1-a00c-e359d8c8851b;7.0;2004.0;Blau;Keine;Schaltgetriebe;1598.0;Van/Kleinbus;153343.0;Super Plus 98;116.0;Volkswagen;Touran;2890.0;Euro 4;4.0
dacia-logan-mcv-ambiance-1-6-mpi-ahk-cd-radio-mp3-benzin-blau-510a2a1d-d06e-467e-be9e-41a2bf4b545b;5.0;2010.0;Blau;4 (Grün);Schaltgetriebe;1598.0;Kombi;137755.0;Benzin;87.0;Dacia;Logan;2890.0;Euro 4;5.0
mitsubishi-lancer-klima-elektr-fensterheber-tuev-neu-benzin-silber-51632d79-21ef-47d5-9402-38cae58981b4;0.0;2006.0;Silber;Keine;Schaltgetriebe;1584.0;Limousine;149999.0;Super 95 / Super Plus 98 / Super E10 95 / Normal/Benzin 91 / Diesel;98.0;Mitsubishi;Lancer;2898.0;Euro 4;5.0
volkswagen-golf-v-lim-trendline-klima-alu-s-benzin-schwarz-f59106fa-b092-419c-88ed-7c95dd09f03c;5.0;2004.0;Schwarz;4 (Grün);Schaltgetriebe;1598.0;Limousine;164500.0;Super 95;116.0;Volkswagen;Golf;2900.0;Keine;4.0
peugeot-207-75-filou-klima-benzin-grau-3fe76851-edf9-4290-82ee-563657498046;5.0;2008.0;Grau;4 (Grün);Schaltgetriebe;1360.0;Limousine;162000.0;Super 95;73.0;Peugeot;207;2900.0;Euro 4;5.0
bmw-525-d-touring-automatik-leder-navi-xenon-pano-diesel-blau-be1c2f76-8810-40cc-888c-741e9e5dbb6b;5.0;2006.0;Blau;4 (Grün);Automatik;2497.0;Kombi;327000.0;Diesel (Rußpartikelfilter);177.0;BMW;525;2950.0;Euro 4;5.0
volkswagen-caddy-1-6-life-benzin-silber-d21d86e4-b1bb-42b7-8245-a100b8d8f8ed;5.0;2005.0;Silber;4 (Grün);Schaltgetriebe;1595.0;Van/Kleinbus;166000.0;Benzin;102.0;Volkswagen;Caddy;2950.0;Euro 4;5.0
skoda-fabia-combi-1-6-aut-elegance-8-fach-bereift-benzin-grau-dbed8371-c22f-4983-a55c-9c8df6b82a56;5.0;2008.0;Grau;4 (Grün);Automatik;1598.0;Kombi;226050.0;Super 95;105.0;Skoda;Fabia;2980.0;Euro 4;5.0
honda-civic-sport-unlimited-klima-aluraeder-tuev-01-21-benzin-grau-c9a77d5d-6ffe-4650-af37-c1c356875c4f;5.0;2005.0;Grau;4 (Grün);Schaltgetriebe;1590.0;Limousine;153300.0;Super 95;110.0;Honda;Civic;2980.0;Euro 4;3.0
skoda-octavia-2-0-tdi-elegance-navi-diesel-schwarz-0970fe5f-d8be-4edc-9b7e-9b942801b735;5.0;2008.0;Schwarz;4 (Grün);Schaltgetriebe;1968.0;Kombi;231070.0;Diesel (Rußpartikelfilter);140.0;Skoda;Octavia;2980.0;Euro 4;5.0
seat-ibiza-sc-modellpflege-8-fach-bereift-benzin-rot-d0fe759e-ac93-4dc0-abb0-d18d6adb0bea;5.0;2009.0;Rot;4 (Grün);Schaltgetriebe;1198.0;Kleinwagen;100000.0;Super 95;60.0;SEAT;Ibiza;2980.0;Euro 5;2.0
ford-fusion-1-4-trend-kima-el-fensterheber-benzin-blau-dd006007-d1b9-4633-9234-a93052e86ae4;5.0;2012.0;Blau;4 (Grün);Schaltgetriebe;1388.0;Kombi;173181.0;Super 95;80.0;Ford;Fusion;2980.0;Euro 5;4.0
peugeot-207-kombi-panoramadach-klima-tuev-neu-benzin-schwarz-57216c3a-20c8-4d89-8445-715cea6df3e5;0.0;2007.0;Schwarz;Keine;Schaltgetriebe;1397.0;Kombi;150295.0;Super 95 / Super Plus 98 / Super E10 95;95.0;Peugeot;207;2988.0;Euro 4;5.0
skoda-octavia-1-6-automatik-ambiente-klima-sitzhe-benzin-silber-1a626e5d-931c-4902-9400-2ae98458bfbc;5.0;2005.0;Silber;4 (Grün);Automatik;1598.0;Limousine;132100.0;Super 95;116.0;Skoda;Octavia;2990.0;Euro 4;4.0
peugeot-207-sw-sport-aut-klima-pdc-elek-fensterheber-benzin-schwarz-640b80e4-bca7-4444-a286-ec11f23f3494;5.0;2008.0;Schwarz;4 (Grün);Automatik;1598.0;Kombi;177300.0;Super 95;120.0;Peugeot;207;2990.0;Euro 4;4.0
mercedes-benz-b-200-cdi-automatik-navi-diesel-silber-fa6c61b1-df61-4837-9694-b03bf1da3435;5.0;2005.0;Silber;4 (Grün);Automatik;1991.0;Limousine;300000.0;Diesel (Rußpartikelfilter);140.0;Mercedes-Benz;B 200;2990.0;Euro 4;4.0
mercedes-benz-e-280-t-cdi-4matic-automatik-avantgarde-dpf-diesel-schwarz-c6151da3-b687-42bc-a3e2-2db971a84e08;5.0;2005.0;Schwarz;4 (Grün);Automatik;2987.0;Kombi;244327.0;Diesel (Rußpartikelfilter);190.0;Mercedes-Benz;E 280;2990.0;Euro 4;5.0
mercedes-benz-e-320-cdi-avangarde-navi-klima-xenon-massagesitze-e-sitz-diesel-violett-1de823f4-781b-4bad-afef-ba277ef44424;5.0;2001.0;Violett;4 (Grün);Automatik;3226.0;Limousine;310000.0;Diesel;197.0;Mercedes-Benz;E 320;2990.0;Euro 4;4.0
bmw-318-i-klimaautomatik-alu-zentral-garantie-1-99-benzin-blau-8b48b222-ae46-4ea9-98e4-6a7a54c017c5;5.0;1997.0;Blau;4 (Grün);Schaltgetriebe;1796.0;Limousine;116292.0;Super 95;116.0;BMW;318;2990.0;Euro 1;4.0
suzuki-swift-1-3i-gl-airco-garantie-12-mois-prete-a-immat-benzin-silber-a0d95485-c67a-4c00-b9ac-f444294911d8;5.0;2005.0;Silber;Keine;Schaltgetriebe;1328.0;Limousine;156798.0;Benzin;92.0;Suzuki;Swift;2990.0;Euro 4;5.0
ford-fiesta-1-3-viva-benzin-gruen-003d8888-1e13-45bd-b7f5-10ffc92e355e;5.0;2005.0;Grün;4 (Grün);Schaltgetriebe;1299.0;Kleinwagen;83957.0;Super 95;69.0;Ford;Fiesta;2990.0;Euro 4;5.0
opel-corsa-c-eco-automatik-radio-cd-benzin-schwarz-c0cb70e5-887c-498c-b72d-158c3e80b9fe;5.0;2002.0;Schwarz;4 (Grün);Automatik;973.0;Limousine;167000.0;Super 95;58.0;Opel;Corsa;2990.0;Keine;2.0
toyota-corolla-1-6i-vvt-i-16v-linea-sol-garantie-12-mois-benzin-silber-4ffd66eb-b9da-47d1-8f6e-4cf5e5074adc;5.0;2002.0;Silber;Keine;Schaltgetriebe;1598.0;Limousine;179764.0;Benzin;110.0;Toyota;Corolla;2990.0;Euro 4;3.0
renault-laguna-1-6-benzin-gruen-fd4356e8-6a98-4ec8-8b79-af84eadb5482;5.0;1998.0;Grün;4 (Grün);Schaltgetriebe;1598.0;Limousine;85100.0;Benzin;107.0;Renault;Laguna;2990.0;Keine;4.0
opel-corsa-d-klima-tempomat-zentralver-tuev-neu-benzin-grau-0e57b847-2391-48ba-934d-3e365ace89a2;5.0;2008.0;Grau;Keine;Schaltgetriebe;1229.0;Kleinwagen;146999.0;Super 95 / Super Plus 98 / Super E10 95;80.0;Opel;Corsa;2999.0;Keine;3.0
skoda-octavia-combi-ambiente-tempomat-klima-aux-isofix-diesel-grau-b2342a9b-e260-409e-9dc4-b7cf7abf3ff0;5.0;2008.0;Grau;Keine;Automatik;1896.0;Kombi;250000.0;Diesel;105.0;Skoda;Octavia;2999.0;Keine;4.0
opel-zafira-1-9-cdti-automatik-klima-tepomat-ahk-tuev-diesel-silber-bf2a2f30-8432-49dc-a7c5-f1cba1108eab;7.0;2009.0;Silber;4 (Grün);Automatik;1910.0;Kombi;240000.0;Diesel (Rußpartikelfilter);150.0;Opel;Zafira;3000.0;Euro 4;5.0
toyota-aygo-1-0l-cool-tuev-neu-klimaanlage-el-fenster-benzin-weiss-0c0cd283-e78a-4977-9b40-87de8ead90e5;4.0;2011.0;Weiß;4 (Grün);Schaltgetriebe;998.0;Kleinwagen;140000.0;Super 95;68.0;Toyota;Aygo;3000.0;Euro 5;2.0
ford-focus-turnier-1-6-viva-gas-8-fach-bereift-benzin-blau-3cec04c0-c4e1-431f-a3ea-ad5262794541;5.0;2010.0;Blau;4 (Grün);Schaltgetriebe;1596.0;Kombi;191650.0;Super 95 / Flüssiggas/Autogas (LPG);101.0;Ford;Focus;3200.0;Euro 5;5.0
citroen-c1-1-0i-12v-seduction-garantie-1-an-benzin-rot-2714571e-c667-4f19-8382-affbd615ba65;4.0;2008.0;Rot;Keine;Schaltgetriebe;998.0;Kleinwagen;102000.0;Benzin;68.0;Citroen;C1;3200.0;Euro 4;5.0
nissan-micra-1-2-city-klima-servolenkung-abs-zentralverriegelun-benzin-blau-f89fb130-a8ef-46f1-b336-c35eafaf628c;5.0;2005.0;Blau;4 (Grün);Schaltgetriebe;1240.0;Limousine;87000.0;Super 95;65.0;Nissan;Micra;3333.0;Euro 4;3.0
volkswagen-passat-variant-1-6-comfortline-variant-tuev-neu-benzin-c13da3c8-d2e7-4c9a-ad71-98f2f280d90f;5.0;2003.0;;4 (Grün);Schaltgetriebe;1595.0;Kombi;162000.0;Benzin;102.0;Volkswagen;Passat Variant;3333.0;Euro 4;4.0
bmw-525-d-touring-automatik-leder-navi-xenon-panorama-diesel-grau-77b40ba8-71f1-46cd-a6ba-14cdd1fff58d;5.0;2005.0;Grau;4 (Grün);Automatik;2497.0;Kombi;300000.0;Diesel (Rußpartikelfilter);177.0;BMW;525;3380.0;Euro 4;5.0
peugeot-107-1-0i-urban-benzin-schwarz-c9759f14-a218-47fb-9019-a813eee7ba67;4.0;2009.0;Schwarz;Keine;Schaltgetriebe;998.0;Limousine;112870.0;Benzin;68.0;Peugeot;107;3390.0;Keine;3.0
hyundai-getz-1-1-klimad-5-trg-elektr-fh-zv-39-euro-mtl-benzin-gelb-ef0a5182-9241-418a-927d-24fc01717339;5.0;2008.0;Gelb;4 (Grün);Schaltgetriebe;1086.0;Kleinwagen;110000.0;Super 95 / Super Plus 98 / Super E10 95;67.0;Hyundai;Getz;3399.0;Euro 4;4.0
fiat-ducato-kasten-15-6-sitzer-2-8-jtd-klima-luftfe-diesel-grau-39438d1a-58d2-4918-a09a-a6b7fbe8e030;6.0;2002.0;Grau;3 (Gelb);Schaltgetriebe;2800.0;Van/Kleinbus;148000.0;Diesel;128.0;Fiat;Ducato;3400.0;Euro 3;4.0
mercedes-benz-ml-270-m-klasse-ml-270-cdi-tuev-bis-april-2021-leder-diesel-schwarz-b8f1968d-06ec-42ef-87f9-911637363a6c;5.0;2000.0;Schwarz;Keine;Automatik;2685.0;SUV/Geländewagen/Pickup;279956.0;Diesel;163.0;Mercedes-Benz;ML 270;3480.0;Euro 3;4.0
toyota-avensis-2-0-d-4d-combi-travel-8-fach-bereift-diesel-schwarz-b821ebd7-43ab-45b8-8e35-e6d0a4415e50;5.0;2009.0;Schwarz;4 (Grün);Schaltgetriebe;1998.0;Kombi;192760.0;Diesel (Rußpartikelfilter);126.0;Toyota;Avensis;3490.0;Euro 4;5.0
audi-a4-avant-1-8-t-aut-navi-leder-gsd-klimaaut-shzg-benzin-grau-eac1e948-993f-45e4-89c6-a4b35cc5b726;5.0;2003.0;Grau;4 (Grün);Automatik;1781.0;Kombi;270936.0;Super 95;163.0;Audi;A4;3490.0;Euro 4;5.0
suzuki-splash-1-2i-gls-garantie-12-mois-benzin-silber-b508145e-0b27-4ef8-8de8-6307e0fb9fcf;5.0;2010.0;Silber;Keine;Schaltgetriebe;1242.0;Van/Kleinbus;100923.0;Benzin;86.0;Suzuki;Splash;3490.0;Euro 4;5.0
mercedes-benz-c-200-kompressor-avantgarde-shz-schiebedach-navi-benzin-silber-63443eac-1c84-44c7-92a2-ea6a5a2b40a6;5.0;2002.0;Silber;4 (Grün);Automatik;1796.0;Limousine;168000.0;Super 95;163.0;Mercedes-Benz;C 200;3490.0;Euro 4;4.0
opel-zafira-1-8-16v-elegance-1-hand-benzin-blau-63df7d67-461c-43d7-bcae-70b883fa6881;7.0;2001.0;Blau;4 (Grün);Automatik;1796.0;Van/Kleinbus;93500.0;Super 95;125.0;Opel;Zafira;3490.0;Euro 3;4.0
mercedes-benz-clk-200-coupe-kompressor-avantgarde-top-shz-benzin-schwarz-a369ed1e-9cd8-48c3-bf6d-e4239a9e90a6;4.0;2004.0;Schwarz;4 (Grün);Automatik;1796.0;Coupé;217000.0;Super 95;163.0;Mercedes-Benz;CLK 200;3490.0;Euro 4;2.0
ford-transit-kombi-ft-300-lang-hoch-2-2-tdci-hu-au-07-20-diesel-weiss-1170b4b8-455e-47d5-ad78-05f5904ad6fc;9.0;2007.0;Weiß;4 (Grün);Schaltgetriebe;2198.0;Van/Kleinbus;226200.0;Diesel;86.0;Ford;Transit;3490.0;Euro 5;4.0
bmw-316-baureihe-3-compact-316ti-m-paket-klima-garantie-benzin-schwarz-b7bbf01d-b7be-4fad-b105-b968ac2a39c5;5.0;2004.0;Schwarz;4 (Grün);Schaltgetriebe;1796.0;Limousine;180000.0;Super 95;116.0;BMW;316;3490.0;Euro 4;2.0
mercedes-benz-190-2-0-automatik-oldtimer-h-original-km-2-hand-benzin-rot-24312f7c-23fb-48fa-8f70-ec16518f9c7a;5.0;1988.0;Rot;Keine;Automatik;1997.0;Limousine;100000.0;Benzin;102.0;Mercedes-Benz;190;3499.0;Keine;4.0
peugeot-206-1-4-hdi-enfant-terrible-tres-belle-garantie-1an-diesel-silber-75bdb696-4012-49d9-8da8-36d504413353;5.0;2005.0;Silber;Keine;Schaltgetriebe;1398.0;Limousine;70000.0;Diesel;68.0;Peugeot;206;3499.0;Euro 3;3.0
renault-trafic-kasten-l1h1-2-7t-trennwand-diesel-weiss-ea3a0911-bae2-4db1-84fb-c48512ec3f7b;3.0;2009.0;Weiß;Keine;Schaltgetriebe;1998.0;Transporter;209000.0;Diesel;90.0;Renault;Trafic;3499.0;Keine;0.0
volvo-v50-kombi-1-6-d-drive-kinetic-klimaauto-shz-usb-diesel-silber-4622d0f4-a81f-4b61-9d62-22669b928d09;5.0;2010.0;Silber;Keine;Schaltgetriebe;1560.0;Kombi;189000.0;Diesel (Rußpartikelfilter);109.0;Volvo;V50;3499.0;Euro 4;4.0
ford-c-max-2-0-tdci-airco-leder-goede-staat-diesel-schwarz-77b0edaf-5c6a-4235-b920-d179eec8d014;5.0;2009.0;Schwarz;Keine;Schaltgetriebe;1997.0;Van/Kleinbus;190823.0;Diesel;136.0;Ford;C-Max;3500.0;Euro 4;5.0
